,text,withheld_in_countries,hashtags,lang,possibly_sensitive,verified_account,followers_count,location,withheld_anywhere,popularity_score
43103,Por mis amigas lo doy todo🤍,[],[],es,0.0,False,80,,False,7.873109437767897e-05
43106,@gustavo_srcc @infobae Quien atropelló motochorros?,[],[],es,0.0,False,482,,False,0.00010611871889804617
43121,"@L3M_LEM OMG HACELO, AMO LEER HC SISISISSISI",[],[],es,0.0,False,149,,False,0.0018800691405405601
43155," Dizque ""Quedó en plan comuna"". Basta, muchachos. 🤣

P.D. El video circula en WhatsApp. ",[],[],es,0.0,False,1078,,False,7.889712580105057e-05
43156,@senora_rubia ¿Este no te sigue?😂😂,[],[],es,0.0,False,954,,False,0.007380260154747521
43194, Si es que este hombre es mu tonto. Pero mucho 🤣🤣🤣,[],[],es,0.0,False,17,,False,6.119292133729935e-05
43214, ¿Habéis pensado en lo bonito que sería que toda la izquierda saliera a votar en masa en Madrid y dejar a Ayuso y a la ultra…,[],[],es,0.0,False,269,,False,0.0022650783445303884
43249, louis en 2013 se tiñó el pelo de rojo para la causa benéfica #RedNoseDay! ,[],['RedNoseDay'],es,0.0,False,542,,False,0.0063235571088094385
43253," López dice : estás conmigo o en mi contra ?

Mi respuesta!🥳

¡¡LOPEZ,  ESTOY EN TU CONTRA !!

Quien me apoya ?🙋‍♀️",[],[],es,0.0,False,151,,False,0.007967781020882525
43266,#Enterate Se tomaron en cuenta aspectos como el manejo de la pandemia y la creación de empleo ,[],['Enterate'],es,0.0,False,40,,False,3.698817114652684e-06
43276,@ftdtxlou Este icon era ,[],[],es,0.0,False,2162,,False,0.009325260486895815
43282,@agussaldivar_ Ufff si.......,[],[],es,0.0,False,1670,,False,0.010132291338312688
43283,Que lindo voy a dormir siesta 🤗,[],[],es,0.0,False,645,,False,0.0009103863913971661
43291, no puedo evitar llorar cada vez que veo videos de ayer de harry estoy tan tan orgullosa,[],[],es,0.0,False,117,,False,0.00376188120312081
43300, harries tratando de asimilar que anoche harry gano su primer grammy y también abrio la ceremonia ,[],[],es,0.0,False,117,,False,0.00013876853492539515
43312, A Pablo Iglesias le importa un pepino Madrid. Se presenta a las elecciones con el único objetivo de joder a Errejón. Si…,[],[],es,0.0,False,107,,False,0.00012510571276309383
43321,"@Clau_sias @QuelquesPuces Noooo, por favor, denuncien esas cosas, presenten quejas, no permitamos estas cosas. 🙏",[],[],es,0.0,False,167,,False,0.0042171728028690975
43326,"No te debes de ir, te necesitamos.",[],[],es,0.0,False,42,,False,0.0009459949566442623
43327,@BenitezJuje Cosas sin sentido como que? Rollo patata almeja abrelatas o rollo irene montero adquirió su cargo por meritos y competencias propias,[],[],es,0.0,False,177,,False,0.00019095786915592614
43332," Yessenia Aquino, en representación de @AlCristianaRD está en #LaRepúblicaRadio Hablamos sobre las #3causales por La Nota 95…",[],"['LaRepúblicaRadio', '3causales']",es,0.0,False,412,,False,0.00032978111871179974
43343," Wey me cagan las amistades que se ponen mamonas, o sea si me caes bien pero que puta hueva",[],[],es,0.0,False,84,,False,0.00017815780664683081
43344,@leandroampe @mmaruhernandez boe se iba al choto xd ,[],[],es,0.0,False,200,,False,0.0021436040906528332
43359,"PRÓXIMAMENTE! DE 12 A 14 H
LA LIBRERÍA DE OTRANTO CON PEPE MORDOR
Sintoniza en: 
Estamos en:
WHATSAPP: 
FACEBOOK:  
INSTAGRAM: 
TELEGRAM: ",[],[],es,0.0,False,49,,False,6.353581678031611e-06
43363,"@davhierro Igual en la antigüedad era posible hacerlo, aunque muchas veces sin éxito. En nuestra época eso es imposible.",[],[],es,0.0,False,874,,False,0.008021657324724853
43366,@LInsomnio3 A lo que sea que comas......ponle mas queso....🥰,[],[],es,0.0,False,527,,False,0.0016153048470242406
43375, Un clásico. Nietos de los que ganaron la guerra queriendo ganarla otra vez disfrazados de milicianos. ,[],[],es,0.0,False,175,,False,0.010757126633563922
43392, “Falsos positivos”: investigar al investigador ,[],[],es,0.0,False,3132,,False,0.007170892372917829
43442," @agarzon Alberto, Nutriscore hace aguas. Revisadlo por favor. Demasiadas puertas abiertas a hacer trampas como hace Nestle.…",[],[],es,0.0,False,267,,False,0.026043353625210777
43472,"@cherrybambs A ver , exponerla 
Q tienes",[],[],es,0.0,False,3,,False,1.0291531650582167e-05
43502,Y esa mamada que,[],[],es,0.0,False,261,,False,0.00048068852372713615
43503," Qué auténtica VERGÜENZA de retransmisión @footters !!!
Da pena y de pena.....@arenas_club1909",[],[],es,0.0,False,394,,False,8.617079963882679e-05
43514," los
      jóvenes
                   de 
                         hoy
                               solo
                  qu…",[],[],es,0.0,False,1805,,False,0.004626132251271688
43515,@MBarteloot Gracias!,[],[],es,0.0,False,5409,,False,0.04081454537427621
43523," #44MilMillonesDeDólares
Soy Patricia de Mar del Plata y quiero saber, también como otros, dónde están los 44 mil millo…",[],['44MilMillonesDeDólares'],es,0.0,False,611,,False,0.0010942379673815191
43547,@Don_Mollera @FormaPolar Iralaaaaa eres bien metiche 🙂,[],[],es,0.0,False,6150,,False,0.012139411503741647
43553,Por qué todas son así? ! 🤦🏽‍♀️,[],[],es,0.0,False,65,,False,0.0003413496965582665
43554, Para que tenes celular si no vas a hablar conmigo,[],[],es,0.0,False,257,,False,0.001539581331010146
43565, Multiplicación nacional de alcabalas¿Razónes?1)Fuentes de matracamiento.2)Introyección de estar siempre bajo control poli…,[],[],es,0.0,False,48,,False,0.0048530757717656055
43584,buenas noches @GeorgeRussell63 te amo,[],[],es,0.0,False,502,,False,0.0011083349852504213
43590," Hola, soy Marion🌟y todo serenidad... 
*Premio en maratones de siestas,  derroche de dulzura y fina estampa, convive con…",[],[],es,0.0,False,192,,False,0.011753754673330445
43603,Dejar de apoyar las manifestaciones  que están ocurriendo por favor no apoyeis el VANDALISMO,[],[],es,0.0,False,286,,False,0.0005217698893670722
43617, Y así fue el debut de @rosalia en el SNL acompañando a @sanbenito. Así interpretaron “La noche de anoche” ,[],[],es,0.0,False,1528,,False,0.06835181265811914
43623,Qué violentos son los aliades..,[],[],es,0.0,False,1128,,False,0.006982681264017148
43649," Invito a seguir la cuenta Twitter de La @Casona_Cultural #AquilesNazoa para el seguimiento de su programación. 

¡Todas…",[],['AquilesNazoa'],es,0.0,False,124,,False,0.00010764892162910948
43654,"@josemoze @Hyunkel22 @monicasusa @AleFerruzcaL @HLGatell Pues Estados Unidos dijo que en menos de 100 días ya habría 100 millones de vacunados, no es el circo simplemente es que si no lo informa ya estarían hablando que no se ha hecho nada y toda la palabrería que los distingue muy bien a los que desde el principio han estado en contra",[],[],es,0.0,False,1604,,False,0.021067604444776712
43655,@lilikisss Haber si comentas a que sabe jajaja ,[],[],es,0.0,False,2552,,False,0.0019939231882746505
43668,"Tienen que estar contentos en @CiudadanosCs
Tenían bola de partido para formar gobierno con el @PSOE y la desaprovecharon.
Tenían bola de partido en Catalunya al ser el partido más votado y la han desaprovechado... 
Y ahora están jugándose su desaparición o fusión.",[],[],es,0.0,False,2209,,False,0.006118405466958102
43669,"Tutorial Fotografía: todo sobre los objetivos, tipos y uso 
SUSCRÍBETE y conoce todas las novedade... 
",[],[],es,0.0,False,0,,False,0.0
43704,"@AnaMa_G Hola, mi bebé especial. 😍😍😍",[],[],es,0.0,False,11374,,False,0.032719072453155765
43750,@CFEmx @CFE_Contigo  no hay luz en narvate poniente @C5_CDMX @BJAlcaldia,[],[],es,0.0,False,5,,False,4.087816460059364e-06
43755, Quiénes han gobernaron toda la vida en el Magdalena han querido eliminar del camino a todo el que se interponga en sus plane…,[],[],es,0.0,False,468,,False,0.011401156913690003
43767, Menos tontería con el Jungly y que vuelvan estas por favor 🙏🏻 ,[],[],es,0.0,False,65,,False,0.00014746901000114854
43772," El Alcalde @rodulfoPSUV activado por el #BienestarParaElPueblo Su equipo de @GobiernoDZamora
Repara en el Rebombeo de Cerro La…",[],['BienestarParaElPueblo'],es,0.0,False,2687,,False,0.017263830340491827
43783,El Flamengo de GABIGOL le ganó una final anticipada a Internacional y quedó muy cerca del bicampeonato en el Brasileirao. ,[],[],es,0.0,False,361,,False,4.4297411630796546e-05
43800,"@RevolucionyPazz @PoliciaPeru Si fuera así tu país está peor porque sino no se explica q hacen aquí más de un millón de venezolanos! Tu comentario demuestra lo ignorante q son en tu país, se creen mejores y no le han ganado a nadie!",[],[],es,0.0,False,5,,False,0.00015511616798298954
43838,LLEGO LA HORA SAD! T___T,[],[],es,0.0,False,277,,False,0.007521029892554489
43881,"
los que dicen que es fake🤡♿",[],[],es,0.0,False,55,,False,0.001348304073441926
43904,"Bronca monumental entre Agatha Ruiz de la Prada y Juan del Val: ""Se puso muy tonto""  ",[],[],es,0.0,False,23,,False,1.035914360634232e-06
43908," Si estás leyendo esto, que DIOS cuide de ti y de tu familia hoy, mañana y siempre, Amén.",[],[],es,0.0,False,241,,False,3.320096028683849e-05
43919,@PabloEchenique La única realidad es que Iglesias viviria en Vallecas y era indecente vivir como un político. 250.000 euros al año y mansión. Sois unos borregos. Beeeeeeeee,[],[],es,0.0,False,21,,False,7.334719518316626e-05
43932,flashee que el coso de boxeo era akatsuki,[],[],es,0.0,False,1791,,False,0.01464474571044165
43936, Dijo que le ayudaron sus hermanos o se refería a los Russo EN FIN QUE LINDO 😭 ,[],[],es,0.0,False,2198,,False,0.0010084166333227138
43945,@PabloJC La choco.,[],[],es,0.0,False,513,,False,0.008528430489844677
43950,Jajajajajajajajajaja 😂😂😂,[],[],es,0.0,False,261,,False,0.0022598443118233844
43961,"Goles de todos los tipos del Barça en la final de Copa

▪ El primero de Alexia, de penalti en el 42, el segundo de Aitana, dos minutos después, de un fuerte disparo y el tercero de Jenni de cabeza en el 61
",[],[],es,0.0,False,4336,,False,0.00517438834436589
43963,@yeidckol @lopezobrador_ Jajajaja claro que le creemos a #DonCacas ,[],['DonCacas'],es,1.0,False,265,,False,0.0037394297658643653
43968,@lizgomez2707 A todos nos bloquee por lo mismo,[],[],es,0.0,False,851,,False,0.005176428319832911
43975," Este país comenzó la vacunación contra el covid-19 en vísperas de Navidad. Menos de 2 meses después, las cifras muestran que es…",[],[],es,0.0,False,97,,False,1.9205852386961463e-05
43985,Estimados @andreslajous y @pedestre Sería buenísimo abrir acceso junto a @CC_LosPinos para q ciclistas lleguen a 2a secc d @ChapultepecCDMX,[],[],es,0.0,False,1240,,False,0.005817943310988484
43990,@Cooperativa me alegra por su gente no por su dictador,[],[],es,0.0,False,98,,False,0.00024604335351173214
43994, Isabel Coixet: “Lo que más echo de menos es no tener miedo”  a través de @Elasombrario,[],[],es,0.0,False,11061,,False,0.01545576273397404
43997, Ya llega ,[],[],es,0.0,False,39,,False,0.000390903921662695
44009," Si no lo hacemos, los títulos de los diarios seguirán contándonos cómo los impunes opositores y sus amanuenses se burlan de…",[],[],es,0.0,False,2896,,False,0.03354325962048965
44029,@_cataso_ Deja de decir boludeces.. gracias ❤,[],[],es,0.0,False,90,,False,6.99225701196135e-05
44069," Todos se están declarando y son amores correspondidos re lindo todo pero yo no podría cargar con tanta responsabilidad,…",[],[],es,0.0,False,82,,False,0.01803288165302821
44088,@CarlWinslou Pues yo no lo había visto tampoco y he llorao,[],[],es,0.0,False,122,,False,0.003281789892639711
44094, Tengo un mensaje para la gente que CADA DÍA pide encarecidamente (de muy buenos modos) mi dimisión/salida/expulsión/despid…,[],[],es,0.0,False,779,,False,0.00042575566601612863
44100,Unpopular opinion. ,[],[],es,0.0,False,238,,False,0.006385436002309872
44126,"@LaJornada @dilmabr @LulaOficial Desde aquí se vio venir , desde aquí lo denunciamos , lantactics y la estrategia. Y aún más nos están sumergiendo en otra de una tolerancia disfrazada. A trabajar la ideología liberadora no hay de otra",[],[],es,0.0,False,101,,False,0.0006697031414067356
44141,@Jramirez00007 Y que tal? Como estaba? 🤔🤔 ,[],[],es,0.0,False,2555,,False,0.03088041745954817
44148,"@xTuney_Evans por lo que pensó que no mencionar aquel tema era lo mejor. 

——— Han pasado muchas cosas en mi vida últimamente . . . Sentí la necesidad de hablar de contigo. 

Susurró esperando que Petunia aceptara hablar con ella y no la echara en aquel momento.",[],[],es,0.0,False,237,,False,0.00014385520757553418
44156,mmmm respetando la privacidad de la gente no?,[],[],es,0.0,False,556,,False,0.014187693389912518
44164, Tenemos muchos perritos en adopción info 5552527231 x Wats ,[],[],es,0.0,False,207,,False,0.003112720687788687
44165, Extraño sus abrazos😶,[],[],es,0.0,False,356,,False,0.0002534260914384033
44173," ❌❌ La imagen viral que muestra una PCR positiva de Salvador Illa es falsa: Quirónsalud niega que sea un documento real. 

",[],[],es,0.0,False,8,,False,5.307276422759622e-07
44178,Un grito de socorro. Su mujer ha hecho  más 600 muñecos de estos que veis y están todos en su casa. Vive aterrorizado y es normal 😂😂,[],[],es,0.0,False,356,,False,0.0026774572628540144
44200,"@psirven @sebastianpinera Todo bondi lo deja bien al periodista ""independiente"" si es para criticar a Alberto, si él trajera esas vacunas estaría militando contra la vacuna ""china""",[],[],es,0.0,False,20,,False,0.004218754341174643
44251,@fiveminuteswme Recién veo ésto. Siii,[],[],es,0.0,False,872,,False,0.00393389527579553
44269," 130221 From 몬스타엑스

KIHYUN: Monbebe!!
Quería subir una foto, pero no lo he hecho porque me siento mal usando las redes…",[],[],es,0.0,False,48,,False,0.007981818818712951
44283,Es imposible no pensar en vos en cada gol Morro,[],[],es,0.0,False,522,,False,0.011646240975612855
44285," Otra víctima más de la caza
A Timi con una pata arrancada de cuajo por un cepo lo han abandonado atandolo a la puerta de…",[],[],es,0.0,False,80,,False,0.01004817006324598
44290,@luli1maldonado no tengo ni la menor idea de lo que dicess,[],[],es,0.0,False,1974,,False,0.004665792335988227
44295,"""que divertido ser yo,,, QUE DIVERTIDO SER YO"" quiero ser vos @talkfasthigh",[],[],es,0.0,False,4648,,False,0.009189499195997756
44296,La @UPV y Huawei se alían para asegurar el máximo rendimiento de servidores  vía @Economia_3,[],[],es,0.0,False,6138,,False,0.003407844091151196
44331,@ainhoa_ruizz hoooli,[],[],es,0.0,False,238,,False,0.00026147151330828964
44352,@Harry_Styles te amo amor feliz día,[],[],es,0.0,False,1638,,False,0.003937744720577629
44397,@CaloShebi @VillaFernando_ Limpiando y sacando la basura de la ciudad,[],[],es,0.0,False,15,,False,5.981908947909383e-05
44402,Que fea actitud el sobon,[],[],es,0.0,False,3,,False,0.00018823323993278883
44410,se tomaba la pega como si fuese chicha,[],[],es,0.0,False,577,,False,0.0011032833717934845
44414, CNE no anunció horarios de votación por dígito final de la cédula.  ,[],[],es,0.0,False,343,,False,0.0002331298637869749
44431,IQUE,[],[],es,0.0,False,417,,False,0.00031557830436458384
44441,@tinysoogi wtf debería saberlo.,[],[],es,0.0,False,1169,,False,0.00417775675242633
44443,@aiinssssss guapa,[],[],es,0.0,False,452,,False,0.000557932105304302
44445, @NexxuzHD 2- ¡No puede faltar ROBERT.. DIGO @vegetta777 ! #ARKADIA ,[],['ARKADIA'],es,0.0,False,3,,False,1.8130373425128717e-05
44502, Omg con la nota del examen de admisión de la UCR me alcanza para irme para la picha 🤩🤩🤩,[],[],es,0.0,False,121,,False,0.0007283841528295245
44518," @martinvinacur Y aunque sepamos que el gran logro de vacunar a cientos de miles en pocos días se debe, en gran parte, a un s…",[],[],es,0.0,False,2722,,False,0.021493802952143374
44529,ALV mi esperanzas de casarme con Charlotte de Witte :( acabo de ver que se comprometió... Pinche mundo matraca. ,[],[],es,0.0,False,285,,False,0.0003260264606146695
44539,me pisas? ,[],[],es,1.0,False,389,,False,0.002374944202233633
44542,"si me ayudó 
NEVER BEEN SO DEFENCELESS",[],[],es,0.0,False,673,,False,0.008987688086920078
44561, Confía en que el universo te está enviando exactamente lo que necesitas experimentar.,[],[],es,0.0,False,954,,False,0.00044497554208037084
44634," En Bolivia están pasando cosas terribles desde que ha vuelto al poder el partido narcocomunista de Evo Morales, socio d…",[],[],es,0.0,False,1145,,False,0.02862368300122946
44641,@EspinosoGirasol @Androm3da25 @patheticxnathy_ Y jamás pasó y quedé asi🤡 y para colmo mi novio me dijo que si pasaba y que esperara 🤦🏻‍♀️🤣,[],[],es,0.0,False,284,,False,0.008947934849323862
44647,@sailorbirra @rdamboriana Jajaja también los amo,[],[],es,0.0,False,1836,,False,0.013166287943562336
44676,"@Marcela01404806 Recién la terminé de ver, me gusta mucho",[],[],es,0.0,False,2385,,False,0.008642168969104523
44679," quiero un jevito con el que me pueda referir a el como ""el marido mio"" y el hacia mi como ""la mujer mia"" y seamos felic…",[],[],es,0.0,False,167,,False,0.0025597803570041396
44692,Sábado de fernesito bebé ❤🙌,[],[],es,0.0,False,1169,,False,0.002707190035521397
44693,@Barri81 Y otro que no han pitado a Paulino,[],[],es,0.0,False,644,,False,0.009191566457639402
44707,@Blast_Infernal Esta seria pero no la encuentro en mejor resolución. ,[],[],es,0.0,False,360,,False,0.002124953634206712
44714,Wow con como me veo con vestido pegado💞💞,[],[],es,0.0,False,57,,False,4.346557093485814e-05
44716,valu t qero perdon,[],[],es,0.0,False,502,,False,0.003130494868357613
44739,"@RPPNoticias No tienen como defenderlo, sólo hacen tiempo, para detener juicio",[],[],es,0.0,False,61,,False,5.712552149445354e-06
44782,Algo así.,[],[],es,0.0,False,283,,False,0.00036463072180665135
44785," 🗣️ ¡𝐓𝐎𝐌𝐀 𝐏𝐑𝐄𝐂𝐀𝐔𝐂𝐈𝐎́𝐍!✍️🇻🇪
Es importante tener en cuenta las medidas de prevención del coronavirus.
No podemos bajar la guar…",[],[],es,0.0,False,60,,False,0.0001436424882669074
44787," Ya vieron el cap subtitulado?

#senbenimdünyamsın",[],['senbenimdünyamsın'],es,0.0,False,71,,False,0.0004118400524907105
44814," La siembra. La última viñeta de 
@AtxeSinH  . ",[],[],es,0.0,False,856,,False,0.043918765712472926
44819,@delosquesobran @YoBlumen Cuando no son criminales son ineptos estos delincuentes de placa y pistola,[],[],es,0.0,False,451,,False,0.011208271450540323
44878," Que rica sorpresa me dio este chacalito 😈🔥
Estos nenes cada vez se desarrollan mejor 🔥🤭😈
(manden sus peticiones por Dm) h…",[],[],es,0.0,False,0,,False,6.009778693819021e-06
44883," De los creadores de:
-Compren flores porque están baratas
-Levántese más temprano para pagar menos en el metro.
-Que hace…",[],[],es,0.0,False,89,,False,0.0029321113176178195
44957, A  2  semanas de las  elecciones y  el  desgraciado  de  #Sagasti “NO” suelta  la  lista  de vacunados!!…,[],['Sagasti'],es,0.0,False,20,,False,0.00035316016741992085
44959,@canicsal29 @fchahin ¿Otro matón más amenazando?,[],[],es,0.0,False,1307,,False,0.003688296143712975
44964, Se gusrdaron 900 casos para después del imformativo. No lo puedo creer esto es grave no pueden seguir con esto ,[],[],es,0.0,False,173,,False,0.0030796976413439187
44973,No hay red más aburrida que ig,[],[],es,0.0,False,64,,False,0.005215769127582572
44984," Menos del 2,3% de los contagios se dan en bares y restaurantes. 

La hostelería valenciana ante el virus: ""Nos están dejand…",[],[],es,0.0,False,2265,,False,0.010195705335960056
45009,@DiosDedoTuerto Hay clip? Ajajajja,[],[],es,0.0,False,27,,False,0.0018299724168205729
45011," No le cuentes a nadie tus buenas noticias hasta que sean oficiales, el mal de ojo y la envidia abundan.",[],[],es,0.0,False,55,,False,0.0018698483461750898
45017, ¿Qué está pasando? 😉 ,[],[],es,0.0,False,585,,False,0.0024975601669501367
45027, 👉OJO QUE LA CIRCUNFERENCIA DEL BALON TIENE QUE ENTRAR ENTERA ,[],[],es,0.0,False,148,,False,0.009765910286619831
45032,Existen días en los que el alma se me llena de ti 🌟.,[],[],es,0.0,False,8,,False,0.0007337237282881966
45041, Y el saboooor de tu pieeeeeel,[],[],es,0.0,False,5827,,False,0.005952832305026077
45051,@justyoonmin_ Es lo que estoy intentando pero mi familia es muy pesada con los peligros de Internet 🤡 hasta el toto estoy,[],[],es,0.0,False,4449,,False,0.025810025634917372
45054," es gracioso la gente que dice “no subáis vuestros regalos” “empatía por los demás” etc, ¿dónde está tu empatía el resto…",[],[],es,0.0,False,190,,False,0.00047281011735139113
45065,"@Deniro62246889 Simón, el gran varón! Jajajajajaja 👍😆",[],[],es,0.0,False,6755,,False,0.04965166110207582
45069,"@CarlosPrietoA @LaVane1979 @KarolCariola Retoma la lectura tu mejor, los asesinos acá son la derecha y hablar de DDHH no es adoctrinamiento, por si no los sabías tu tmb los tienes, aweonao",[],[],es,0.0,False,146,,False,0.0021702665435809287
45080," Hasta que EEUU no retire todos los cargos contra Assange, ningún periodista en ninguna parte del mundo podrá trabajar li…",[],[],es,0.0,False,4,,False,6.405789877866111e-06
45115," Solo una malparida puede desear esto.
Hasta dónde llegan estas porquerías rojetes. ",[],[],es,0.0,False,90,,False,0.002238146204959189
45124," #ANPatriota
VE💛NE💙ZUE❤LA ঔ@Vilma_Mecheঔ@will6942ঔ@ch_cdgঔ@BaenaDegasঔ@SotoTuiteroঔ@ItaloPsuvঔ@danielarrujanoঔ@mpsa25ঔ@mercedes…",[],['ANPatriota'],es,0.0,False,596,,False,0.00035583647495251243
45182,"me acabo de cambiar la foto, espero que me reconozcáis JSJDJS #NuevaFotoDePerfil ",[],['NuevaFotoDePerfil'],es,0.0,False,889,,False,0.0030899632668985213
45185,@YVendetta_ Buen día Jimmy Para ti y tus chicas un abrazo y que bueno que estés con tu compañera y un buen café ,[],[],es,0.0,False,165,,False,0.0021108086598193255
45208,@MitakaYozora @cppfavo_sheep15 Vote : Hitsuji,[],[],es,0.0,False,122,,False,0.002579168374914522
45216, q ganas de cabecear un par de balas,[],[],es,0.0,False,928,,False,0.00404343473324784
45243," Buenas noches🌜#TodosContraElVirus
🐾 @kfuenma 🐾 @obp148 @Patria452 @ch_cdg  @ygil101261 @PatriaEnLucha20
@GleudysRivas7 @20Mivz…",[],['TodosContraElVirus'],es,0.0,False,13,,False,3.074801668415716e-05
45246, Durísima columna en el Washington Post sobre lo mortífera que ha sido la pandemia en países con regímenes populistas. La be…,[],[],es,0.0,False,59,,False,9.918870576325307e-05
45249,@carlomagno1312 Se me hizo agua la bocaaaaa🤤🤤,[],[],es,0.0,False,815,,False,0.0034535449232926114
45250, Avistan espectacular jaguar a orillas de río en Guainía ,[],[],es,0.0,False,216,,False,4.673019234291005e-05
45254,Mínimo 50 rebotes pido (?,[],[],es,1.0,False,669,,False,0.0007507597284941533
45272,@migantabito @hipismodeoro @olmos_ricardo @jovamix1581 @TrinoPulido @gonzalobla63 @AntelizJr @gabrielelbrujo @track_races @victopiapio @Wolfgangvina @TiliqueMartinez @guillermoralesd ayúdame ahí,[],[],es,0.0,False,462,,False,0.0007991826336542715
45276,"Los de ense súper volados por la canti, pero no se preocupen, al mes ya no estarán todos los drinks a 21 y la cubeta subirá a lo que normalmente la venden",[],[],es,0.0,False,498,,False,0.014727403967889366
45280,PAYSANDU: Extienden plazo a salas de extracción de miel ,[],[],es,0.0,False,5464,,False,0.0001861130397471848
45296,"@Lalou664 @NibiaReisch @LuisLacallePou @MSPUruguay @PartidoColorado @adrianbatllista Si ese ,médico y enfermería .",[],[],es,0.0,False,70,,False,0.0008753432169776726
45303," La Audiencia Nacional ha anulado el cese de Pérez de los Cobos. 

Su cese fue una sanción por no informar sobre investigaci…",[],[],es,0.0,False,299,,False,0.009166621132100433
45306," #ÚLTIMAHORA La OMS recomienda ""no utilizar"" la ivermectina para los pacientes de covid-19 (oficial) #AFP ",[],"['ÚLTIMAHORA', 'AFP']",es,0.0,False,197,,False,0.022731959679429856
45311,Los periodistas son la Gestapo,[],[],es,0.0,False,3770,,False,0.02001385054917949
45315,hice como LA MIERDA EL QUIZIZ ESQUE A QUIEN SE LE OCURE UNO DE ALGEBRA SI MI CEREBRO NO REACIONA CON SOLO 30 SEGUNDOS,[],[],es,0.0,False,480,,False,0.0019369435044771875
45333," JD merece estar nominado 🔥. 

JPANTOJA EN PREMIOS HEAT ",[],[],es,0.0,False,602,,False,0.005263414795231814
45338,@Leti_nurse Jaajajjajaja dejalo pasar mi vidaaaaaaaaaa,[],[],es,0.0,False,1605,,False,0.006059652957070264
45339, Ta claro? ,[],[],es,0.0,False,81,,False,0.011179348610427605
45341,"ahorita hace una sopa con todo eso, ese hp que",[],[],es,0.0,False,146,,False,0.002252051792762031
45347," les reto a comentar siete veces y a dar rt usando el ht, háganlo si aman y quieren ver a los chicos con sus caritas de fe…",[],[],es,0.0,False,1560,,False,0.009138018330134529
45358, Es lamentable lo que decís @_LauraDiMarco ...  lo que le hicieron a @FerIglesias es terrible ... yo nunca lo vi a fer amen…,[],[],es,0.0,False,400,,False,0.007235396572712623
45360, Cuánto le pagaron las FARC a los magistrados para condenar a Uribe ? Esa vuelta no fue gratis!,[],[],es,0.0,False,823,,False,0.028175692250048155
45391, Así se la partió al País @lopezobrador_ #GobiernoFallido #MorenaDestruyendoAMexico,[],"['GobiernoFallido', 'MorenaDestruyendoAMexico']",es,0.0,False,826,,False,0.005239342255068626
45399," Pues dejad de bloquear la ley trans 😊😊😊 ah y se dice ""transgénero"" o simplemente ""trans"".

Ah y ya que estáis dejad de bloquea…",[],[],es,0.0,False,110,,False,0.0033472320141712157
45411," Obra terminada en el municipio San Sebastián, Comayagua. 
Este mural destaca el café del municipio, ya que es reconoci…",[],[],es,0.0,False,9,,False,5.230076246884041e-05
45447, no me pasa nada *se pone cortante*,[],[],es,0.0,False,418,,False,0.014717654681127698
45475,"@Minvu tengo problema para pagar el primer pago de arriendo por subsidio, me enviaron un correo que debo realizar el pago hasta el día de ayer, he tratado de pagar pero me indica que no tengo deuda pendiente. Que debo hacer en este caso",[],[],es,0.0,False,1,,False,5.562685661936546e-07
45493, He llevado ante la Comisión Europea la instrucción de Interior que promueve la entrada policial en viviendas sin orden jud…,[],[],es,0.0,False,2972,,False,0.02692931418602707
45496,Hay muchas cosas que prometo haré 🧨,[],[],es,0.0,False,44,,False,0.0001498972853052656
45500," Evento de pre-lanzamiento para la colección de MAC Cosmetics X LOVE ME Liquid Lip colour con #Lisa en Bangkok, Tailandi…",[],['Lisa'],es,0.0,False,1507,,False,0.008113787074936308
45517,@Fer_NSd @SimpDeNicole Mejor amigo...,[],[],es,0.0,False,1087,,False,0.011250072356012534
45522,@BlazquezFont @As_TomasRoncero @marcosllorente Es patético este tío siempre está liao la otra semana con pedri,[],[],es,0.0,False,149,,False,0.002221058757733335
45561," 📢 ¡INFÓRMATE AQUÍ! 

La presencia de los linajes P.1 y P.2 de la variante brasileña en Venezuela significa: 

🟡 Mayor inci…",[],[],es,0.0,False,936,,False,0.0010913350591442495
45563,ele usa modo noturno 🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻🤰🏻,[],[],es,0.0,False,996,,False,0.009072512848328615
45574,@basementperk te amo,[],[],es,0.0,False,1732,,False,0.0045032168073068125
45584, E X A C T O,[],[],es,0.0,False,23,,False,0.00041414287587923735
45591," Mirá la luna, te la dedico",[],[],es,0.0,False,365,,False,0.0055232599390454265
45596,"Mamá, tas bien?😅 ",[],[],es,0.0,False,464,,False,0.0004049562506236944
45618,Pijtir pij,[],[],es,0.0,False,220,,False,0.001229484837854395
45623,Pues no váis muy bien eh,[],[],es,0.0,False,183,,False,0.006413109955026684
45639, 22 de febrero. Otro día de huelga y manifestaciones. Por nuestro presente y por nuestro futuro!! #FijezaYa ,[],['FijezaYa'],es,0.0,False,4,,False,1.9731820894595244e-05
45661,Hoy es mi cumple #67!!! Feliz de mis logros porque los disfruté y de mis fracasos porque aprendí de ellos.. Gracias a la vida... muy orgullosa de mi edad 🎂🥂 ,[],[],es,1.0,False,162,,False,0.003982884332963188
45678," @TeamDennis4 @_DennisArana Robemonos el #1

SIGUE BRILLANDO DENNIS",[],[],es,0.0,False,57,,False,0.000620143030815666
45685,DIOSSSSSS,[],[],es,0.0,False,433,,False,0.0016988888592275105
